Model,MDO34,
-0.05036,-0.68,-0.04
-0.05034,-0.68,-0.04
-0.05032,-0.6,0
-0.0503,-0.6,-0.04
-0.05028,-0.56,0
-0.05026,-0.52,0
-0.05024,-0.48,0
-0.05022,-0.48,-0.04
-0.0502,-0.4,-0.04
-0.05018,-0.36,-0.08
-0.05016,-0.32,-0.04
-0.05014,-0.28,-0.04
-0.05012,-0.24,-0.04
-0.0501,-0.2,-0.04
-0.05008,-0.16,-0.04
-0.05006,-0.12,-0.04
-0.05004,-0.04,-0.04
-0.05002,0,-0.04
-0.05,0,-0.04
-0.04998,0.08,-0.04
-0.04996,0.08,-0.04
-0.04994,0.12,-0.04
-0.04992,0.2,0
-0.0499,0.24,-0.04
-0.04988,0.28,-0.04
-0.04986,0.32,-0.04
-0.04984,0.36,0
-0.04982,0.4,-0.04
-0.0498,0.44,0
-0.04978,0.48,-0.04
-0.04976,0.52,-0.04
-0.04974,0.56,-0.04
-0.04972,0.6,-0.04
-0.0497,0.6,0
-0.04968,0.64,0
-0.04966,0.68,-0.04
-0.04964,0.72,-0.04
-0.04962,0.72,-0.04
-0.0496,0.76,0
-0.04958,0.8,0
-0.04956,0.84,0
-0.04954,0.88,0
-0.04952,0.84,-0.04
-0.0495,0.88,0
-0.04948,0.88,0
-0.04946,0.92,0
-0.04944,1,0
-0.04942,0.92,0
-0.0494,0.96,0
-0.04938,1,0
-0.04936,0.96,0
-0.04934,1,0
-0.04932,0.96,0
-0.0493,1.04,0
-0.04928,1,0
-0.04926,1.04,0
-0.04924,1,0.04
-0.04922,1,0
-0.0492,1,0.04
-0.04918,1,0.04
-0.04916,0.92,0.04
-0.04914,0.92,0
-0.04912,0.96,0.08
-0.0491,0.92,0.04
-0.04908,0.92,0
-0.04906,0.92,0.04
-0.04904,0.88,0.04
-0.04902,0.88,0
-0.049,0.8,0.04
-0.04898,0.8,0.04
-0.04896,0.76,0.04
-0.04894,0.76,0.04
-0.04892,0.72,0.08
-0.0489,0.68,0.04
-0.04888,0.64,0.04
-0.04886,0.64,0.04
-0.04884,0.6,0.08
-0.04882,0.52,0.04
-0.0488,0.52,0.04
-0.04878,0.48,0.04
-0.04876,0.44,0.04
-0.04874,0.4,0.08
-0.04872,0.36,0.08
-0.0487,0.32,0.04
-0.04868,0.24,0.08
-0.04866,0.24,0.04
-0.04864,0.2,0.04
-0.04862,0.12,0.08
-0.0486,0.12,0.08
-0.04858,0.08,0.08
-0.04856,0,0.04
-0.04854,0,0.08
-0.04852,-0.08,0.08
-0.0485,-0.12,0.04
-0.04848,-0.16,0.04
-0.04846,-0.2,0.04
-0.04844,-0.24,0.08
-0.04842,-0.28,0.04
-0.0484,-0.32,0.04
-0.04838,-0.36,0.04
-0.04836,-0.44,0.04
-0.04834,-0.44,0.04
-0.04832,-0.48,0.08
-0.0483,-0.52,0.04
-0.04828,-0.6,0.04
-0.04826,-0.56,0.04
-0.04824,-0.6,0.04
-0.04822,-0.68,0.04
-0.0482,-0.72,0
-0.04818,-0.72,0.04
-0.04816,-0.72,0.04
-0.04814,-0.8,0
-0.04812,-0.8,0.04
-0.0481,-0.84,0.04
-0.04808,-0.88,0
-0.04806,-0.88,0.04
-0.04804,-0.88,0
-0.04802,-0.92,0.04
-0.048,-0.96,0.04
-0.04798,-0.96,0.04
-0.04796,-1,0.04
-0.04794,-1,0.04
-0.04792,-1,0.04
-0.0479,-1,0.04
-0.04788,-1.04,0.04
-0.04786,-1,0
-0.04784,-1,0
-0.04782,-1.04,0
-0.0478,-1.04,0
-0.04778,-1.04,0
-0.04776,-1.04,0
-0.04774,-1,0
-0.04772,-1,0
-0.0477,-1,0
-0.04768,-0.96,0
-0.04766,-0.96,0
-0.04764,-0.96,0
-0.04762,-0.92,0
-0.0476,-0.92,-0.04
-0.04758,-0.92,-0.04
-0.04756,-0.88,-0.04
-0.04754,-0.88,-0.04
-0.04752,-0.84,-0.04
-0.0475,-0.8,0
-0.04748,-0.8,-0.04
-0.04746,-0.76,-0.04
-0.04744,-0.72,-0.04
-0.04742,-0.72,-0.04
-0.0474,-0.64,0
-0.04738,-0.64,-0.04
-0.04736,-0.6,-0.04
-0.04734,-0.56,0
-0.04732,-0.52,-0.04
-0.0473,-0.48,-0.04
-0.04728,-0.44,-0.04
-0.04726,-0.4,-0.04
-0.04724,-0.36,-0.04
-0.04722,-0.32,-0.04
-0.0472,-0.32,-0.04
-0.04718,-0.24,-0.04
-0.04716,-0.2,-0.04
-0.04714,-0.16,-0.04
-0.04712,-0.12,-0.04
-0.0471,-0.04,0
-0.04708,0,-0.04
-0.04706,0.04,-0.04
-0.04704,0.08,-0.04
-0.04702,0.08,-0.08
-0.047,0.12,-0.04
-0.04698,0.16,-0.04
-0.04696,0.2,-0.04
-0.04694,0.2,-0.04
-0.04692,0.32,-0.04
-0.0469,0.32,0
-0.04688,0.36,-0.04
-0.04686,0.36,-0.04
-0.04684,0.48,-0.04
-0.04682,0.48,-0.04
-0.0468,0.52,-0.04
-0.04678,0.56,-0.04
-0.04676,0.6,-0.04
-0.04674,0.64,-0.04
-0.04672,0.64,0
-0.0467,0.68,-0.04
-0.04668,0.72,0
-0.04666,0.76,-0.04
-0.04664,0.76,0
-0.04662,0.76,0
-0.0466,0.8,-0.04
-0.04658,0.88,0
-0.04656,0.88,0
-0.04654,0.92,0
-0.04652,0.92,0
-0.0465,0.92,0
-0.04648,0.96,0
-0.04646,1,0
-0.04644,0.96,0.04
-0.04642,0.96,0
-0.0464,1,0
-0.04638,1,0
-0.04636,1,0.04
-0.04634,1,0
-0.04632,1,0
-0.0463,1.04,0
-0.04628,1,0.04
-0.04626,0.96,0
-0.04624,1,0.04
-0.04622,0.96,0.04
-0.0462,0.92,0.04
-0.04618,0.92,0
-0.04616,0.92,0.04
-0.04614,0.92,0
-0.04612,0.88,0.04
-0.0461,0.88,0.04
-0.04608,0.84,0.04
-0.04606,0.84,0.04
-0.04604,0.8,0.04
-0.04602,0.76,0.04
-0.046,0.72,0.04
-0.04598,0.76,0.04
-0.04596,0.68,0.04
-0.04594,0.68,0.04
-0.04592,0.6,0.04
-0.0459,0.56,0.04
-0.04588,0.56,0.08
-0.04586,0.52,0.04
-0.04584,0.44,0
-0.04582,0.44,0
-0.0458,0.36,0.04
-0.04578,0.36,0.04
-0.04576,0.32,0.04
-0.04574,0.28,0.04
-0.04572,0.24,0.04
-0.0457,0.2,0.08
-0.04568,0.16,0.04
-0.04566,0.12,0.08
-0.04564,0.04,0.04
-0.04562,0.04,0.04
-0.0456,-0.04,0.04
-0.04558,-0.08,0.04
-0.04556,-0.08,0.04
-0.04554,-0.16,0.04
-0.04552,-0.2,0.04
-0.0455,-0.24,0.04
-0.04548,-0.28,0.04
-0.04546,-0.32,0.04
-0.04544,-0.36,0.04
-0.04542,-0.36,0.04
-0.0454,-0.44,0.08
-0.04538,-0.48,0.04
-0.04536,-0.56,0.08
-0.04534,-0.56,0.04
-0.04532,-0.6,0.04
-0.0453,-0.6,0.04
-0.04528,-0.6,0.04
-0.04526,-0.68,0.04
-0.04524,-0.72,0.08
-0.04522,-0.76,0.04
-0.0452,-0.76,0.04
-0.04518,-0.8,0.04
-0.04516,-0.84,0.04
-0.04514,-0.84,0.04
-0.04512,-0.88,0.04
-0.0451,-0.88,0.04
-0.04508,-0.92,0.04
-0.04506,-0.96,0
-0.04504,-0.96,0
-0.04502,-0.96,0.04
-0.045,-1,0
-0.04498,-1,0.04
-0.04496,-1,0
-0.04494,-1,0
-0.04492,-1.04,0
-0.0449,-1.04,0
-0.04488,-1.04,0.04
-0.04486,-1.04,0.04
-0.04484,-1.04,0
-0.04482,-1,0
-0.0448,-1.04,0
-0.04478,-1,0
-0.04476,-1,-0.04
-0.04474,-0.96,-0.04
-0.04472,-0.96,0
-0.0447,-0.96,0
-0.04468,-0.96,0
-0.04466,-0.96,-0.04
-0.04464,-0.88,0
-0.04462,-0.88,0
-0.0446,-0.84,0
-0.04458,-0.84,0
-0.04456,-0.8,-0.04
-0.04454,-0.8,0
-0.04452,-0.76,-0.04
-0.0445,-0.76,0
-0.04448,-0.72,0
-0.04446,-0.64,-0.04
-0.04444,-0.64,0
-0.04442,-0.6,-0.04
-0.0444,-0.56,-0.04
-0.04438,-0.52,0
-0.04436,-0.48,-0.04
-0.04434,-0.44,-0.04
-0.04432,-0.44,-0.04
-0.0443,-0.36,-0.04
-0.04428,-0.32,-0.08
-0.04426,-0.28,0
-0.04424,-0.24,-0.04
-0.04422,-0.2,0
-0.0442,-0.16,-0.04
-0.04418,-0.12,-0.04
-0.04416,-0.04,-0.04
-0.04414,-0.04,-0.04
-0.04412,0.04,-0.04
-0.0441,0.08,-0.04
-0.04408,0.08,-0.04
-0.04406,0.16,-0.08
-0.04404,0.16,-0.04
-0.04402,0.16,-0.08
-0.044,0.28,-0.04
-0.04398,0.32,0
-0.04396,0.32,-0.04
-0.04394,0.36,-0.04
-0.04392,0.4,0
-0.0439,0.48,-0.04
-0.04388,0.48,-0.04
-0.04386,0.52,-0.04
-0.04384,0.56,-0.04
-0.04382,0.64,0
-0.0438,0.68,-0.04
-0.04378,0.68,-0.04
-0.04376,0.72,0
-0.04374,0.72,-0.04
-0.04372,0.8,-0.04
-0.0437,0.8,0
-0.04368,0.8,-0.04
-0.04366,0.84,0
-0.04364,0.88,0
-0.04362,0.88,0
-0.0436,0.92,0
-0.04358,0.92,0
-0.04356,0.96,-0.04
-0.04354,0.96,0
-0.04352,0.96,0
-0.0435,1,0
-0.04348,0.96,0
-0.04346,1,0
-0.04344,0.96,0.04
-0.04342,1,0
-0.0434,1,0
-0.04338,1,0.04
-0.04336,1,0.04
-0.04334,1,0
-0.04332,0.96,0
-0.0433,1,0
-0.04328,0.96,0.04
-0.04326,0.96,0
-0.04324,0.92,0.04
-0.04322,0.92,0.04
-0.0432,0.96,0
-0.04318,0.92,0.04
-0.04316,0.84,0.04
-0.04314,0.84,0.04
-0.04312,0.84,0.04
-0.0431,0.8,0.04
-0.04308,0.76,0.04
-0.04306,0.72,0.04
-0.04304,0.72,0.04
-0.04302,0.68,0.04
-0.043,0.68,0.04
-0.04298,0.64,0.08
-0.04296,0.64,0.04
-0.04294,0.56,0.08
-0.04292,0.52,0.04
-0.0429,0.48,0.08
-0.04288,0.44,0.04
-0.04286,0.4,0.04
-0.04284,0.36,0.04
-0.04282,0.32,0.04
-0.0428,0.28,0.04
-0.04278,0.24,0.04
-0.04276,0.2,0.04
-0.04274,0.16,0.04
-0.04272,0.12,0.04
-0.0427,0.08,0.08
-0.04268,0.04,0.04
-0.04266,0,0.08
-0.04264,-0.04,0.08
-0.04262,-0.12,0.08
-0.0426,-0.12,0.04
-0.04258,-0.2,0.04
-0.04256,-0.24,0.04
-0.04254,-0.28,0.04
-0.04252,-0.28,0.04
-0.0425,-0.36,0.04
-0.04248,-0.4,0.08
-0.04246,-0.44,0.04
-0.04244,-0.48,0.12
-0.04242,-0.52,0.04
-0.0424,-0.56,0.04
-0.04238,-0.6,0.04
-0.04236,-0.64,0.04
-0.04234,-0.64,0.04
-0.04232,-0.68,0.04
-0.0423,-0.68,0.04
-0.04228,-0.76,0.04
-0.04226,-0.8,0.04
-0.04224,-0.8,0.04
-0.04222,-0.84,0.04
-0.0422,-0.84,0.04
-0.04218,-0.88,0.04
-0.04216,-0.88,0.04
-0.04214,-0.92,0.04
-0.04212,-0.96,0.04
-0.0421,-0.96,0.04
-0.04208,-0.96,0.04
-0.04206,-0.96,0
-0.04204,-1,0.04
-0.04202,-1,0.04
-0.042,-1,0.04
-0.04198,-1,0.04
-0.04196,-1,0
-0.04194,-1.04,0.04
-0.04192,-1.04,0
-0.0419,-1,0
-0.04188,-1.04,0
-0.04186,-1,0.04
-0.04184,-1,-0.04
-0.04182,-1,0
-0.0418,-0.96,0
-0.04178,-1,0
-0.04176,-0.96,-0.04
-0.04174,-0.96,0
-0.04172,-0.92,0
-0.0417,-0.92,-0.04
-0.04168,-0.88,0
-0.04166,-0.84,0
-0.04164,-0.84,-0.04
-0.04162,-0.8,-0.04
-0.0416,-0.8,0
-0.04158,-0.76,0
-0.04156,-0.72,0
-0.04154,-0.72,-0.04
-0.04152,-0.68,0
-0.0415,-0.6,-0.04
-0.04148,-0.56,-0.04
-0.04146,-0.52,-0.04
-0.04144,-0.52,0
-0.04142,-0.48,-0.04
-0.0414,-0.44,-0.04
-0.04138,-0.4,0
-0.04136,-0.4,-0.04
-0.04134,-0.36,-0.04
-0.04132,-0.28,-0.04
-0.0413,-0.24,-0.04
-0.04128,-0.2,0
-0.04126,-0.2,-0.08
-0.04124,-0.12,-0.04
-0.04122,-0.08,-0.04
-0.0412,0,0
-0.04118,0,-0.04
-0.04116,0.04,-0.04
-0.04114,0.08,-0.04
-0.04112,0.16,-0.04
-0.0411,0.16,-0.04
-0.04108,0.24,-0.04
-0.04106,0.24,-0.04
-0.04104,0.32,-0.04
-0.04102,0.28,-0.04
-0.041,0.4,0
-0.04098,0.44,-0.04
-0.04096,0.48,-0.04
-0.04094,0.52,-0.04
-0.04092,0.56,0
-0.0409,0.52,-0.04
-0.04088,0.64,-0.04
-0.04086,0.68,-0.04
-0.04084,0.68,-0.04
-0.04082,0.72,-0.04
-0.0408,0.72,-0.04
-0.04078,0.76,0
-0.04076,0.76,0
-0.04074,0.84,0
-0.04072,0.84,0
-0.0407,0.84,0
-0.04068,0.88,0
-0.04066,0.92,0
-0.04064,0.92,0
-0.04062,0.96,0
-0.0406,0.96,0
-0.04058,0.96,0
-0.04056,0.96,0.04
-0.04054,1,0
-0.04052,1,0
-0.0405,1,0.04
-0.04048,1,0
-0.04046,1,0.04
-0.04044,1,0.04
-0.04042,1,0
-0.0404,1,0
-0.04038,1,0
-0.04036,0.96,0
-0.04034,0.96,0
-0.04032,0.96,0.04
-0.0403,0.92,0
-0.04028,0.92,0.04
-0.04026,0.92,0
-0.04024,0.92,0
-0.04022,0.84,0.04
-0.0402,0.84,0.04
-0.04018,0.84,0.04
-0.04016,0.8,0.04
-0.04014,0.76,0.04
-0.04012,0.8,0
-0.0401,0.72,0.04
-0.04008,0.68,0.04
-0.04006,0.68,0.04
-0.04004,0.64,0.08
-0.04002,0.56,0.04
-0.04,0.56,0.04
-0.03998,0.52,0.08
-0.03996,0.48,0.04
-0.03994,0.44,0.04
-0.03992,0.44,0.04
-0.0399,0.36,0.04
-0.03988,0.32,0.04
-0.03986,0.28,0.08
-0.03984,0.28,0.04
-0.03982,0.24,0.04
-0.0398,0.2,0.08
-0.03978,0.12,0.04
-0.03976,0.04,0.04
-0.03974,0.04,0.08
-0.03972,0,0.04
-0.0397,-0.08,0.08
-0.03968,-0.08,0.04
-0.03966,-0.16,0.04
-0.03964,-0.2,0.08
-0.03962,-0.2,0.04
-0.0396,-0.24,0.04
-0.03958,-0.32,0.04
-0.03956,-0.32,0.04
-0.03954,-0.4,0.04
-0.03952,-0.44,0.08
-0.0395,-0.44,0.08
-0.03948,-0.52,0.08
-0.03946,-0.56,0.08
-0.03944,-0.56,0.04
-0.03942,-0.6,0.04
-0.0394,-0.64,0.04
-0.03938,-0.68,0.04
-0.03936,-0.72,0.04
-0.03934,-0.76,0.04
-0.03932,-0.76,0.04
-0.0393,-0.8,0
-0.03928,-0.84,0
-0.03926,-0.84,0
-0.03924,-0.88,0.04
-0.03922,-0.92,0.04
-0.0392,-0.92,0.04
-0.03918,-0.96,0
-0.03916,-0.96,0.04
-0.03914,-0.96,0
-0.03912,-0.96,0
-0.0391,-1,0
-0.03908,-1,0.04
-0.03906,-1,-0.04
-0.03904,-1.04,0
-0.03902,-1.04,0.04
-0.039,-1.04,0
-0.03898,-1,0
-0.03896,-1,0
-0.03894,-1,0
-0.03892,-1,-0.04
-0.0389,-1,0.04
-0.03888,-1,0
-0.03886,-0.96,-0.04
-0.03884,-1,0
-0.03882,-1,-0.04
-0.0388,-0.96,0
-0.03878,-0.96,-0.04
-0.03876,-0.92,0
-0.03874,-0.88,0.04
-0.03872,-0.84,0
-0.0387,-0.8,0
-0.03868,-0.8,0
-0.03866,-0.76,0
-0.03864,-0.76,0
-0.03862,-0.72,-0.04
-0.0386,-0.72,-0.04
-0.03858,-0.68,-0.04
-0.03856,-0.6,-0.04
-0.03854,-0.6,0
-0.03852,-0.6,-0.04
-0.0385,-0.56,0
-0.03848,-0.48,-0.04
-0.03846,-0.44,-0.04
-0.03844,-0.4,-0.04
-0.03842,-0.36,-0.04
-0.0384,-0.36,-0.04
-0.03838,-0.28,0
-0.03836,-0.24,-0.04
-0.03834,-0.2,-0.04
-0.03832,-0.16,0
-0.0383,-0.08,-0.04
-0.03828,-0.08,0
-0.03826,-0.04,0
-0.03824,0,-0.04
-0.03822,0.04,-0.04
-0.0382,0.08,-0.04
-0.03818,0.08,-0.04
-0.03816,0.16,-0.04
-0.03814,0.24,-0.04
-0.03812,0.24,-0.04
-0.0381,0.28,-0.04
-0.03808,0.36,-0.04
-0.03806,0.36,-0.04
-0.03804,0.4,0
-0.03802,0.48,-0.04
-0.038,0.48,-0.04
-0.03798,0.52,-0.04
-0.03796,0.56,-0.04
-0.03794,0.6,-0.04
-0.03792,0.64,0
-0.0379,0.68,-0.04
-0.03788,0.68,0
-0.03786,0.72,0
-0.03784,0.76,0
-0.03782,0.8,0
-0.0378,0.84,-0.04
-0.03778,0.84,0
-0.03776,0.8,0
-0.03774,0.88,0
-0.03772,0.88,0
-0.0377,0.92,0
-0.03768,0.92,0
-0.03766,0.96,-0.04
-0.03764,0.92,0
-0.03762,0.96,0
-0.0376,0.96,0
-0.03758,0.96,0
-0.03756,1,0
-0.03754,1,0
-0.03752,1,0.04
-0.0375,1,0
-0.03748,1,0
-0.03746,1,0
-0.03744,1,0.04
-0.03742,0.96,0
-0.0374,0.96,0.04
-0.03738,0.96,0
-0.03736,0.96,0
-0.03734,0.92,0
-0.03732,0.88,0.04
-0.0373,0.88,0
-0.03728,0.88,0.08
-0.03726,0.88,0.04
-0.03724,0.84,0.04
-0.03722,0.84,0.04
-0.0372,0.8,0.08
-0.03718,0.76,0.04
-0.03716,0.72,0.04
-0.03714,0.68,0.08
-0.03712,0.64,0.04
-0.0371,0.64,0
-0.03708,0.6,0.04
-0.03706,0.56,0.04
-0.03704,0.48,0.04
-0.03702,0.52,0
-0.037,0.44,0.04
-0.03698,0.44,0.04
-0.03696,0.36,0.04
-0.03694,0.32,0.04
-0.03692,0.28,0.04
-0.0369,0.24,0.04
-0.03688,0.2,0.04
-0.03686,0.16,0.04
-0.03684,0.12,0.08
-0.03682,0.08,0.08
-0.0368,0.04,0.04
-0.03678,0,0.08
-0.03676,-0.04,0.08
-0.03674,-0.12,0.04
-0.03672,-0.16,0.04
-0.0367,-0.2,0.04
-0.03668,-0.2,0.04
-0.03666,-0.24,0.08
-0.03664,-0.28,0.08
-0.03662,-0.36,0.08
-0.0366,-0.4,0.04
-0.03658,-0.44,0.04
-0.03656,-0.48,0.04
-0.03654,-0.52,0.04
-0.03652,-0.56,0.04
-0.0365,-0.56,0.08
-0.03648,-0.6,0
-0.03646,-0.68,0.04
-0.03644,-0.68,0.04
-0.03642,-0.72,0.04
-0.0364,-0.72,0.04
-0.03638,-0.76,0.04
-0.03636,-0.84,0.04
-0.03634,-0.84,0.04
-0.03632,-0.84,0.04
-0.0363,-0.88,0.04
-0.03628,-0.92,0.04
-0.03626,-0.92,0.04
-0.03624,-0.96,0.04
-0.03622,-0.96,0.04
-0.0362,-0.96,0
-0.03618,-1,0
-0.03616,-1,0.04
-0.03614,-1,0.04
-0.03612,-1,0.04
-0.0361,-1,0
-0.03608,-1.04,0
-0.03606,-1.04,0.04
-0.03604,-1.04,0
-0.03602,-1,0.04
-0.036,-1.04,0
-0.03598,-1.04,0
-0.03596,-1,-0.04
-0.03594,-1,0.04
-0.03592,-0.96,-0.04
-0.0359,-0.96,0
-0.03588,-0.96,0
-0.03586,-0.96,0
-0.03584,-0.92,-0.04
-0.03582,-0.92,0
-0.0358,-0.92,0
-0.03578,-0.92,0
-0.03576,-0.8,0.04
-0.03574,-0.8,0
-0.03572,-0.8,0
-0.0357,-0.76,0
-0.03568,-0.76,0
-0.03566,-0.72,-0.04
-0.03564,-0.68,-0.04
-0.03562,-0.68,-0.04
-0.0356,-0.6,-0.04
-0.03558,-0.56,-0.04
-0.03556,-0.56,-0.04
-0.03554,-0.52,0
-0.03552,-0.48,-0.04
-0.0355,-0.44,-0.04
-0.03548,-0.4,-0.04
-0.03546,-0.36,-0.08
-0.03544,-0.28,-0.04
-0.03542,-0.24,-0.04
-0.0354,-0.2,-0.04
-0.03538,-0.16,-0.04
-0.03536,-0.16,-0.04
-0.03534,-0.08,-0.04
-0.03532,-0.04,-0.04
-0.0353,0.04,-0.04
-0.03528,0.08,-0.04
-0.03526,0.04,-0.08
-0.03524,0.12,-0.04
-0.03522,0.16,-0.04
-0.0352,0.24,-0.04
-0.03518,0.24,-0.04
-0.03516,0.28,0
-0.03514,0.32,-0.04
-0.03512,0.36,-0.04
-0.0351,0.44,0
-0.03508,0.44,-0.04
-0.03506,0.52,0
-0.03504,0.52,-0.04
-0.03502,0.56,0
-0.035,0.6,-0.04
-0.03498,0.64,-0.04
-0.03496,0.68,0
-0.03494,0.68,-0.04
-0.03492,0.72,-0.04
-0.0349,0.72,0
-0.03488,0.76,0
-0.03486,0.8,-0.04
-0.03484,0.8,-0.04
-0.03482,0.84,0
-0.0348,0.88,0
-0.03478,0.88,0
-0.03476,0.92,-0.04
-0.03474,0.96,0
-0.03472,0.96,0
-0.0347,0.96,0
-0.03468,0.96,0
-0.03466,0.96,0.04
-0.03464,1,0
-0.03462,0.96,0.04
-0.0346,0.96,0.04
-0.03458,0.96,0
-0.03456,1,0.04
-0.03454,1,0
-0.03452,0.96,0.04
-0.0345,0.96,0
-0.03448,0.96,0
-0.03446,0.96,0.04
-0.03444,0.96,0.04
-0.03442,0.96,0.04
-0.0344,0.96,0
-0.03438,0.88,0.04
-0.03436,0.88,0.04
-0.03434,0.88,0
-0.03432,0.88,0.04
-0.0343,0.84,0.04
-0.03428,0.8,0.04
-0.03426,0.76,0.04
-0.03424,0.72,0.04
-0.03422,0.72,0.04
-0.0342,0.68,0.04
-0.03418,0.64,0.04
-0.03416,0.6,0.04
-0.03414,0.6,0.04
-0.03412,0.6,0.04
-0.0341,0.52,0.08
-0.03408,0.44,0.08
-0.03406,0.44,0.04
-0.03404,0.44,0.04
-0.03402,0.36,0.04
-0.034,0.32,0.04
-0.03398,0.28,0.04
-0.03396,0.28,0.08
-0.03394,0.16,0
-0.03392,0.16,0.04
-0.0339,0.12,0.08
-0.03388,0.08,0.04
-0.03386,0.04,0.04
-0.03384,0,0.08
-0.03382,-0.04,0.08
-0.0338,-0.04,0.04
-0.03378,-0.12,0.04
-0.03376,-0.2,0.08
-0.03374,-0.24,0.04
-0.03372,-0.24,0.04
-0.0337,-0.32,0.04
-0.03368,-0.36,0.04
-0.03366,-0.4,0.04
-0.03364,-0.4,0.04
-0.03362,-0.48,0.04
-0.0336,-0.48,0.08
-0.03358,-0.52,0.04
-0.03356,-0.6,0.04
-0.03354,-0.64,0.04
-0.03352,-0.64,0.04
-0.0335,-0.68,0.04
-0.03348,-0.72,0.04
-0.03346,-0.72,0.04
-0.03344,-0.76,0.04
-0.03342,-0.8,0.04
-0.0334,-0.84,0
-0.03338,-0.84,0.04
-0.03336,-0.88,0.04
-0.03334,-0.88,0.04
-0.03332,-0.92,0.04
-0.0333,-0.88,0.04
-0.03328,-0.96,0
-0.03326,-1,0.04
-0.03324,-0.96,0.04
-0.03322,-0.96,0
-0.0332,-1,0.04
-0.03318,-1,0
-0.03316,-1,0
-0.03314,-1,0
-0.03312,-1,0
-0.0331,-1.04,0
-0.03308,-1,0.04
-0.03306,-1.04,0
-0.03304,-1,0
-0.03302,-1,-0.04
-0.033,-1,0
-0.03298,-1.04,-0.04
-0.03296,-0.96,0
-0.03294,-0.96,0
-0.03292,-0.96,0
-0.0329,-0.92,0
-0.03288,-0.92,0
-0.03286,-0.92,-0.04
-0.03284,-0.88,-0.04
-0.03282,-0.84,-0.04
-0.0328,-0.84,-0.04
-0.03278,-0.8,0
-0.03276,-0.8,-0.04
-0.03274,-0.72,0
-0.03272,-0.68,-0.04
-0.0327,-0.68,-0.04
-0.03268,-0.68,0
-0.03266,-0.6,-0.04
-0.03264,-0.56,0
-0.03262,-0.52,-0.04
-0.0326,-0.52,-0.04
-0.03258,-0.48,-0.04
-0.03256,-0.4,-0.04
-0.03254,-0.36,-0.04
-0.03252,-0.32,0
-0.0325,-0.28,-0.04
-0.03248,-0.24,-0.04
-0.03246,-0.2,-0.04
-0.03244,-0.16,-0.04
-0.03242,-0.12,-0.08
-0.0324,-0.08,-0.04
-0.03238,-0.08,-0.04
-0.03236,0,0
-0.03234,0.04,0
-0.03232,0.08,0
-0.0323,0.12,-0.04
-0.03228,0.16,-0.04
-0.03226,0.2,-0.04
-0.03224,0.24,-0.04
-0.03222,0.28,0
-0.0322,0.32,0
-0.03218,0.4,-0.04
-0.03216,0.4,0
-0.03214,0.48,-0.04
-0.03212,0.48,0
-0.0321,0.52,-0.04
-0.03208,0.56,-0.04
-0.03206,0.56,0
-0.03204,0.6,0
-0.03202,0.68,-0.04
-0.032,0.72,0
-0.03198,0.76,0
-0.03196,0.76,-0.04
-0.03194,0.76,-0.04
-0.03192,0.8,0
-0.0319,0.84,0
-0.03188,0.84,-0.04
-0.03186,0.84,0
-0.03184,0.88,0
-0.03182,0.92,0
-0.0318,0.92,0
-0.03178,0.92,0
-0.03176,0.92,0
-0.03174,0.96,0
-0.03172,0.96,0
-0.0317,1,0
-0.03168,0.96,0
-0.03166,1.04,0
-0.03164,1,0
-0.03162,1,0.04
-0.0316,1,0.04
-0.03158,1,0
-0.03156,0.96,0.04
-0.03154,1,0.04
-0.03152,0.92,0
-0.0315,0.96,0
-0.03148,0.96,0.04
-0.03146,0.96,0.04
-0.03144,0.92,0
-0.03142,0.88,0
-0.0314,0.88,0.04
-0.03138,0.84,0.04
-0.03136,0.84,0.04
-0.03134,0.8,0
-0.03132,0.76,0.04
-0.0313,0.72,0.04
-0.03128,0.72,0.04
-0.03126,0.68,0.04
-0.03124,0.68,0.04
-0.03122,0.64,0.04
-0.0312,0.6,0.04
-0.03118,0.6,0.08
-0.03116,0.52,0.04
-0.03114,0.44,0.04
-0.03112,0.44,0
-0.0311,0.4,0.08
-0.03108,0.36,0.04
-0.03106,0.36,0
-0.03104,0.32,0.08
-0.03102,0.24,0.04
-0.031,0.24,0.04
-0.03098,0.16,0.04
-0.03096,0.12,0.04
-0.03094,0.08,0
-0.03092,0.04,0.08
-0.0309,0,0.04
-0.03088,-0.04,0.04
-0.03086,-0.08,0.04
-0.03084,-0.12,0.04
-0.03082,-0.2,0.04
-0.0308,-0.24,0.08
-0.03078,-0.28,0.04
-0.03076,-0.32,0.04
-0.03074,-0.32,0.08
-0.03072,-0.36,0.04
-0.0307,-0.44,0.04
-0.03068,-0.48,0.04
-0.03066,-0.52,0.04
-0.03064,-0.56,0.08
-0.03062,-0.6,0.04
-0.0306,-0.6,0.04
-0.03058,-0.6,0.04
-0.03056,-0.72,0.04
-0.03054,-0.72,0.12
-0.03052,-0.76,0.04
-0.0305,-0.8,0.04
-0.03048,-0.8,0.04
-0.03046,-0.84,0.04
-0.03044,-0.84,0
-0.03042,-0.88,0.04
-0.0304,-0.88,0.04
-0.03038,-0.92,0.04
-0.03036,-0.92,0.04
-0.03034,-0.92,0.04
-0.03032,-0.92,0
-0.0303,-0.96,0.04
-0.03028,-0.96,0.04
-0.03026,-1,0
-0.03024,-1.04,0
-0.03022,-1.04,0
-0.0302,-1,0
-0.03018,-1.08,0
-0.03016,-1,0
